customer_id,monetary_DNN,monetary_btyd,frequency_DNN,frequency_btyd,recency,t,time_between,avg_basket_value,avg_basket_size,cnt_returns,has_returned,frequency_btyd_clipped,monetary_btyd_clipped,target_monetary_clipped,target_monetary
17988,136.05,35.53,3,2,209,227,69.0,45.35,8.67,0,0,2,35.53,191.17,191.17
17994,631.59,162.17,3,2,169,191,56.0,210.53,155.0,0,0,2,162.17,631.59,631.59
17997,1276.72,318.06333333333333,4,3,31,65,7.0,319.18,375.25,0,0,3,318.06,1676.18,1676.18
18008,2065.41,386.92,6,5,115,219,19.0,344.24,252.83,0,0,5,386.92,2116.19,2116.19
18016,488.76,166.055,3,2,178,265,59.0,162.92,69.0,0,0,2,166.06,1483.56,1483.56
18017,344.0,179.0,2,1,141,211,70.0,172.0,100.0,0,0,1,179.0,523.0,523.0
18018,122.14,84.69,2,1,91,100,45.0,61.07,27.5,0,0,1,84.69,122.14,122.14
18036,254.54,143.74,2,1,140,146,70.0,127.27,77.0,0,0,1,143.74,405.62,405.62
18037,70.02,7.744,6,5,208,263,34.0,11.67,3.33,0,0,5,7.74,70.02,70.02
18041,3061.88,188.06714285714284,15,14,269,273,17.0,204.13,184.53,0,0,14,188.07,4161.14,4161.14
18043,451.81,135.35,2,1,160,267,80.0,225.91,123.0,0,0,1,135.35,559.51,559.51
18044,1105.53,171.88,7,6,194,261,27.0,157.93,93.0,0,0,6,171.88,2085.65,2085.65
18055,3640.81,458.48,8,7,241,270,30.0,455.1,152.63,1,1,7,458.48,6752.14,6752.14
18061,1793.51,198.3357142857143,8,7,259,267,32.0,224.19,112.63,0,0,7,198.34,2119.41,2119.41
18062,720.52,275.36,3,2,164,238,54.0,240.17,132.0,0,0,2,275.36,720.52,720.52
18064,814.0,406.0,2,1,102,136,51.0,407.0,192.0,0,0,1,406.0,814.0,814.0
18065,1399.4,263.595,5,4,181,265,36.0,279.88,117.6,1,1,4,263.6,2380.08,2380.08
18069,988.92,348.105,3,2,147,228,49.0,329.64,211.0,0,0,2,348.11,2021.82,2021.82
18073,3859.82,474.6025,9,8,83,98,9.0,428.87,344.67,0,0,8,474.6,3859.82,3859.82
18075,1884.72,153.25181818181818,12,11,254,261,21.0,157.06,82.33,4,1,11,153.25,2538.72,2538.72
18077,1670.94,244.345,7,6,263,267,37.0,238.71,187.29,0,0,6,244.35,2633.01,2633.01
18079,2206.18,593.35,2,1,112,139,56.0,1103.09,2537.5,0,0,1,593.35,3651.97,3651.97
18081,208.05,94.8,2,1,21,34,10.0,104.03,27.5,0,0,1,94.8,343.45,343.45
18092,5851.48,727.6266666666666,7,6,246,266,35.0,835.93,468.57,0,0,6,727.63,9065.76,9065.76
18093,1993.78,380.2866666666666,4,3,182,203,45.0,498.45,300.25,1,1,3,380.29,2083.42,2083.42
18094,2402.3,632.5266666666666,4,3,155,192,38.0,600.58,548.5,0,0,3,632.53,3017.3,3017.3
18097,2006.45,455.9825,5,4,254,255,50.0,401.29,283.4,1,1,4,455.98,2692.85,2692.85
18102,127318.42,6759.87,16,15,241,268,15.0,7957.4,1861.94,1,1,15,6759.87,100000.0,256438.49
18109,4342.37,239.11294117647057,18,17,259,270,14.0,241.24,183.83,1,1,17,239.11,7925.32,7925.32
18116,1254.47,185.7983333333333,7,6,130,265,18.0,179.21,96.86,0,0,6,185.8,1418.03,1418.03
18118,4022.21,197.01944444444445,19,18,222,270,11.0,211.7,108.63,1,1,18,197.02,5595.77,5595.77
18121,673.1,23.25,2,1,5,55,2.0,336.55,225.0,0,0,1,23.25,673.1,673.1
18125,943.49,193.515,3,2,115,217,38.0,314.5,231.33,0,0,2,193.52,1141.34,1141.34
18136,578.35,144.68,3,2,113,220,37.0,192.78,96.33,1,1,2,144.68,761.83,761.83
18142,1014.9,244.14,4,3,64,116,16.0,253.73,318.25,2,1,3,244.14,1014.9,1014.9
18143,1000.16,519.98,2,1,25,42,12.0,500.08,285.0,0,0,1,519.98,1000.16,1000.16
18144,2165.55,285.7857142857143,8,7,264,274,33.0,270.69,133.0,0,0,7,285.79,2888.75,2888.75
18145,1023.78,414.77,2,1,108,213,54.0,511.89,431.5,0,0,1,414.77,2861.55,2861.55
18146,160.35,83.7,2,1,80,121,40.0,80.18,76.5,0,0,1,83.7,160.35,160.35
18149,549.68,321.9,2,1,58,174,29.0,274.84,140.0,0,0,1,321.9,612.08,612.08
18150,413.28,185.7,2,1,61,102,30.0,206.64,118.0,0,0,1,185.7,566.58,566.58
18151,653.35,340.8,2,1,155,190,77.0,326.68,177.5,0,0,1,340.8,653.35,653.35
18155,242.76,64.415,3,2,126,192,42.0,80.92,62.67,1,1,2,64.42,347.82,347.82
18161,771.26,234.865,3,2,179,220,59.0,257.09,129.0,0,0,2,234.87,1612.79,1612.79
18168,1133.64,177.458,6,5,196,273,32.0,188.94,97.5,0,0,5,177.46,1133.64,1133.64
18170,655.51,351.3,2,1,105,118,52.0,327.76,124.5,0,0,1,351.3,980.31,980.31
18171,971.51,146.212,6,5,234,234,39.0,161.92,54.5,2,1,5,146.21,1208.51,1208.51
18172,5571.68,507.5390909090909,12,11,195,195,16.0,464.31,189.08,3,1,11,507.54,7490.17,7490.17
18173,1728.84,437.68,3,2,75,175,25.0,576.28,342.67,0,0,2,437.68,2106.84,2106.84
18177,1029.57,286.84,4,3,98,156,24.0,257.39,134.75,0,0,3,286.84,1333.17,1333.17
18178,1573.41,254.552,6,5,251,265,41.0,262.24,163.17,2,1,5,254.55,1573.41,1573.41
18179,1103.16,255.78666666666663,4,3,84,237,21.0,275.79,182.25,0,0,3,255.79,1793.17,1793.17
18180,601.85,301.2,2,1,6,43,3.0,300.93,276.5,0,0,1,301.2,1843.75,1843.75
18198,4322.49,251.371875,17,16,236,237,13.0,254.26,200.0,3,1,16,251.37,5083.06,5083.06
18204,1352.92,401.745,3,2,86,93,28.0,450.97,303.33,1,1,2,401.75,1979.3,1979.3
18211,268.7,130.8,2,1,142,179,71.0,134.35,76.0,0,0,1,130.8,600.07,600.07
18219,1367.13,192.82333333333327,7,6,219,269,31.0,195.3,85.14,0,0,6,192.82,2019.77,2019.77
18221,698.56,154.69666666666666,4,3,96,112,24.0,174.64,111.0,1,1,3,154.7,1033.31,1033.31
18223,3503.2,230.8853846153846,14,13,224,259,16.0,250.23,107.43,6,1,13,230.89,6315.23,6315.23
18225,2594.53,262.633,11,10,271,272,24.0,235.87,140.82,4,1,10,262.63,5361.02,5361.02
18226,4246.78,425.49777777777774,10,9,217,238,21.0,424.68,294.5,1,1,9,425.5,5192.1,5192.1
18229,4864.06,376.655,13,12,263,274,20.0,374.16,116.77,0,0,12,376.66,7276.9,7276.9
18230,1562.28,313.806,6,5,192,266,32.0,260.38,132.33,2,1,5,313.81,2716.6,2716.6
18232,490.12,127.42333333333332,4,3,40,98,10.0,122.53,68.5,1,1,3,127.42,582.47,582.47
18235,749.8,319.34,2,1,97,118,48.0,374.9,353.0,0,0,1,319.34,1796.48,1796.48
18236,641.19,172.66333333333333,4,3,111,141,27.0,160.3,77.5,0,0,3,172.66,882.24,882.24
18237,566.59,243.21,2,1,15,35,7.0,283.3,180.5,0,0,1,243.21,987.1,987.1
18241,1334.58,88.06818181818183,12,11,118,118,9.0,111.22,59.67,1,1,11,88.07,2058.09,2058.09
18242,694.08,379.82,2,1,17,114,8.0,347.04,204.0,0,0,1,379.82,2232.49,2232.49
18245,1613.31,311.895,5,4,206,256,41.0,322.66,264.2,1,1,4,311.9,2507.56,2507.56
18248,783.02,95.52,4,3,73,87,18.0,195.76,125.25,2,1,3,95.52,783.02,783.02
18257,1470.22,190.3033333333333,7,6,182,197,26.0,210.03,98.57,3,1,6,190.3,2244.98,2244.98
18260,2595.0,337.75714285714287,8,7,186,259,23.0,324.38,183.63,2,1,7,337.76,2595.0,2595.0
18263,811.4,503.8,2,1,97,153,48.0,405.7,524.0,0,0,1,503.8,1211.08,1211.08
18272,2092.65,363.2075,5,4,133,147,26.0,418.53,291.8,1,1,4,363.21,3064.78,3064.78
18283,985.77,125.33142857142856,8,7,189,238,23.0,123.22,80.88,0,0,7,125.33,2094.88,2094.88
